tag,text,chunk_file,speaker_age,nationality,ethnicity,gender,year,gold_label,probe_tag,_score_internal
19CM03-37067-21SGCHFWJ-2018,Eh <name omitted>who’s your supervisor!!,COSEM_v5_chunk_990.txt,21,SG,CH,F,2018,,,4
21DC19-13465-23SGCHMEK-2020,No eh bc like by putting their names down it means that they support the WHOLE message leh,COSEM_v5_chunk_1165.txt,23,SG,CH,M,2020,,,4
17CM04-344-24SGCHM00-2015,Wah shiok. Should be a great experience hulk,COSEM_v5_chunk_475.txt,24,SG,CH,M,2015,,,6
19CF02-325-24VNXXF00-2017,Eh 25PRCM tmr can take pic so u can post on ur insta sia hahahha,COSEM_v5_chunk_899.txt,24,VN,XX,F,2017,,,4
17CF10-13-20SGCHF00-2015,But then she like never pay attention to my class one leh. Idk if she knowmuch about me 😥 sigh the bad thing of having teachers that only taught us for a year,COSEM_v5_chunk_91.txt,20,SG,CH,F,2015,,,4
19CM03-15087-23SGCHMKL-2018,i'm gonna go boil 5 dumplings and eat them now,COSEM_v5_chunk_968.txt,23,SG,CH,M,2018,,,0
19CF03-11862-19SGCHF0K-2018,benzi didn’t even Feel bad so don’t Feel bad!!! HAHAHAHHA,COSEM_v5_chunk_912.txt,19,SG,CH,F,2018,,,5
18CF55-31511-24SGCHM00-2016,eh power people. LZ never post any readings or anything right,COSEM_v5_chunk_737.txt,24,SG,CH,M,2016,,,5
17CM03-215-23SGCHM00-2015,we should go try that custom macs burger thing,COSEM_v5_chunk_470.txt,23,SG,CH,M,2015,,,0
21DC05-8074-23SGCHM0D-2020,the weak candidates in ruling parties will just get carried,COSEM_v5_chunk_1080.txt,23,SG,CH,M,2020,,,0
18CM08-14695-48SGCHM00-2017,U too smart liao lah bro...how can sent this to yr wify.....later she change the beer to golf u die jialet jialet....lol,COSEM_v5_chunk_780.txt,48,SG,CH,M,2017,,,4
18MM01-2338-24SGMAF00-2017,"good job closing team for today! good facing. he store did a TO of 4.6%, $145282!!! oxelo did a TO of -25.3%, $7427. H&D did 3.6%, $7191. rest well guys!! ‚ù§‚",COSEM_v5_chunk_869.txt,24,SG,MA,F,2017,,,5
18CF43-3763-23CNCHF00-2017,Yealorh walao ok actually It was just last thurs till this thurs got class horh. I usually free or I can work around my other schedules,COSEM_v5_chunk_611.txt,23,CN,CH,F,2017,,,4
18CF39-8143-31SGMAM00-2016,I seriously only used 3 words/phrases here,COSEM_v5_chunk_543.txt,31,SG,MA,M,2016,,,0
18CF54-11156-19SGCHF00-2015,Eh now I see again like no need sign leh,COSEM_v5_chunk_695.txt,19,SG,CH,F,2015,,,4
18CF50-17295-22SGCHF00-2017,Aye I also going Changi eh but I sending my friend off 😂😂,COSEM_v5_chunk_659.txt,22,SG,CH,F,2017,,,4
21DC31-6982-20SGMAM0A-2018,Healthcare is boomin rn so E/F/CH/20 is fortunate,COSEM_v5_chunk_1232.txt,20,SG,MA,M,2018,,,0
18CM08-11906-48SGCHM00-2017,Walao...more fierce than my NCC time!😅😅😂😂,COSEM_v5_chunk_778.txt,48,SG,CH,M,2017,,,4
18OM01-1189-19SGCHM00-2015,At the end of the year I do highlight of each of u,COSEM_v5_chunk_879.txt,19,SG,CH,M,2015,,,0
17CF18-7291-22SGCHM00-2016,RX/F/CH/22 eh? If no one eating i going back study liao,COSEM_v5_chunk_275.txt,22,SG,CH,M,2016,,,4
19CF03-7918-22SGCHM0H-2017,"Scs proterm the cadets, we planning our social night",COSEM_v5_chunk_908.txt,22,SG,CH,M,2017,,,0
17CF18-2051-21SGCHF00-2016,eh thanks klinnsman and JS/M/CH/23!!! 🙆🏻🙆🏻🙆🏻,COSEM_v5_chunk_270.txt,21,SG,CH,F,2016,,,5
21DC13-1377-20SGCHM0A-2017,How many times did you do the test <name omitted>?,COSEM_v5_chunk_1119.txt,20,SG,CH,M,2017,,,0
19SF01-13458-22SGSIFDW-2018,physics lol let's both go engineering and blur walk through our 4 years,COSEM_v5_chunk_1021.txt,22,SG,SI,F,2018,,,0
21DC19-53-22SGCHMBG-2019,er why cannot ah? other than the fact everyone is busy ah HAHA,COSEM_v5_chunk_1152.txt,22,SG,CH,M,2019,,,0
19CM04-4705-35SGCHM00-2018,doctor should have done their rounds already right.,COSEM_v5_chunk_998.txt,35,SG,CH,M,2018,,,0
21DC19-11152-22SGCHFCC-2020,Eh for reals must count rc4 sia. If we 6pm struggling alr how are they not exceeding 50,COSEM_v5_chunk_1163.txt,22,SG,CH,F,2020,,,4
18MF02-10024-23SGCHF00-2014,I meet y'all at the lift thr ltr or sth!,COSEM_v5_chunk_842.txt,23,SG,CH,F,2014,,,0
17CF08-3259-22IDCHF00-2014,eh wah. yall damn weird la. got one hot guy there for you to stare at . SRK somemore. yall go pick on his small falw,COSEM_v5_chunk_72.txt,22,ID,CH,F,2014,,,4
17CF07-19056-21SGCHF00-2016,Sure let him mark his place in your house PROJECT PEE ALL OVER,COSEM_v5_chunk_68.txt,21,SG,CH,F,2016,,,0
18CM08-6204-43SGCHM00-2016,Wah.. fast hands fast legs...never jio the bro here...😏😑,COSEM_v5_chunk_774.txt,43,SG,CH,M,2016,,,4
18CF41-8081-23SGCHM00-2017,Dont have the gel repellent anymore meh?,COSEM_v5_chunk_570.txt,23,SG,CH,M,2017,,,4
21DC37-3666-23IDXXF0S-2020,it will be some evidence to show that I'm not bsing I guess,COSEM_v5_chunk_1265.txt,23,ID,XX,F,2020,,,0
17CF18-7834-22SGCHM00-2016,‬: Lmao this sounds like an idea leh LOLOL‬‬‬‬‬‬‬‬,COSEM_v5_chunk_275.txt,22,SG,CH,M,2016,,,4
17CF34-21531-21SGCHF00-2013,I suddenly don't feel like going camp liao sia,COSEM_v5_chunk_381.txt,21,SG,CH,F,2013,,,4
21DX01-1514-58SGCHF0T-2020,@Y/F/CH/26 can i confirm that u can make it on 20/02/21 to Sayumi hse for dinner?,COSEM_v5_chunk_1357.txt,58,SG,CH,F,2020,,,0
17CF10-1618-20SGCHF00-2015,I feel so sian at the thought of bringing 2 shoes😓 this ST/F/CH/20 toomuch happily saying she dont need bring any shoes,COSEM_v5_chunk_93.txt,20,SG,CH,F,2015,,,4
18CF50-14918-22SGCHM00-2017,Me?! I can only Chinese leh not English leh hahshs,COSEM_v5_chunk_657.txt,22,SG,CH,M,2017,,,4
17CF15-1025-21SGCHF00-2014,But yah sia I miss him eh HAHAHAHAHAH SHIT,COSEM_v5_chunk_221.txt,21,SG,CH,F,2014,,,4
17CM02-11879-21SGCHM00-2016,Wah see the bush choreography got feel sia,COSEM_v5_chunk_459.txt,21,SG,CH,M,2016,,,4
21DC42-705-20SGCHFSN-2017,Oh oh so I put pakistan for the case study? Then the leader who I put???,COSEM_v5_chunk_1308.txt,20,SG,CH,F,2017,,,0
17CF10-3066-20SGCHF00-2015,Damn sian I don't feel like paying so much sia,COSEM_v5_chunk_94.txt,20,SG,CH,F,2015,,,5
18CM10-1480-25SGCHM00-2017,I texted sumedha last week. She say just whatsapp her the poster and event description can alr. Tgt with our poster. Then she will settle.,COSEM_v5_chunk_800.txt,25,SG,CH,M,2017,,,0
19CM03-5666-22SGCHFAT-2018,yeah lah anyway now my study plan nubbad lah,COSEM_v5_chunk_959.txt,22,SG,CH,F,2018,,,4
21DC20-8843-22SGCHMRT-2019,"*Emo night the week after OC, 7 Aug, put in calendar pls if not will forget then WN/F/CH/20 will nvr get a chance to see emonight* -WN/F/CH/20 -SH/M/CH/24 -DT/M/CH/22 - JJ/M/CH/22 - CG/M/CH/22 - AT/M/CH/22 - RB/F/CH/20 - GL/F/CH/20 - CH/F/CH/20 - WX/F/CH/20 - RT/M/CH/22",COSEM_v5_chunk_1177.txt,22,SG,CH,M,2019,,,0
18CF37-1445-21SGINF00-2014,Eh I think ive class dinner eh how to go study session,COSEM_v5_chunk_517.txt,21,SG,IN,F,2014,,,4
17CF03-21293-21SGCHF00-2017,End rep problem is only when dna at the end loss until reach crucial dna there ??,COSEM_v5_chunk_26.txt,21,SG,CH,F,2017,,,0
19SF01-17497-22SGSIFDW-2018,5 more stops!!! hope u found good books ☺️,COSEM_v5_chunk_1025.txt,22,SG,SI,F,2018,,,4
18IF05-26614-53SGCHM00-2017,Wah u r going to keep Jamil company now 👍👍👍,COSEM_v5_chunk_831.txt,53,SG,CH,M,2017,,,4
17CF36-16322-22SGCHF00-2016,Wah sian. Got any other options or not HAHA,COSEM_v5_chunk_446.txt,22,SG,CH,F,2016,,,5
18CF55-49452-50SGCHF00-2017,😂😂😂 we finished 2 packets liao n we are still humans. Not the nuts lah,COSEM_v5_chunk_752.txt,50,SG,CH,F,2017,,,6
18IF06-136-21SGCHF00-2017,eh 38th de boy boy. if got blazer.... who don’t have !!!,COSEM_v5_chunk_832.txt,21,SG,CH,F,2017,,,4
21DC38-9075-25SGCHM0V-2020,Eh I’m not coming. Don’t feel wells . See ya all @ another session,COSEM_v5_chunk_1297.txt,25,SG,CH,M,2020,,,4
17IF02-1638-21SGCHF00-2015,Eh P/F/CH/21 u wnc / tourism also right this sem take tgt leh,COSEM_v5_chunk_493.txt,21,SG,CH,F,2015,,,4
19CM03-9620-23SGCHMKL-2018,"go listen to this song!! ""Decades Mashup"" by Randy C and Stephen Scaccia",COSEM_v5_chunk_963.txt,23,SG,CH,M,2018,,,4
21DC55-2915-21SGCHF0S-2020,i really think he’s gonna grow up to b a v bad person sia,COSEM_v5_chunk_1347.txt,21,SG,CH,F,2020,,,4
21DC45-910-18SGCHFJT-2017,"I couldn't rmb the name of the Tamil song so I was tempted to write ""vuuneru vaaliba"" 🙃",COSEM_v5_chunk_1312.txt,18,SG,CH,F,2017,,,4
19CM01-3442-23SGCHM0A-2019,"Eh you now also working adult leh, where got working adult own money to student de",COSEM_v5_chunk_951.txt,23,SG,CH,M,2019,,,4
21DC18-3053-21SGCHMHW-2020,"Eh istg ah later if suddenly everyone say eat at home alr not gonna dinner, I'm gonna punch each and everyone of yall sia",COSEM_v5_chunk_1151.txt,21,SG,CH,M,2020,,,4
18CF37-9446-22VNXXF00-2014,Alrd booked meal in hostel 😑😑😑 cannot pon  no fate at all sia,COSEM_v5_chunk_525.txt,22,VN,XX,F,2014,,,4
18CM08-6605-53SGCHM00-2016,That's because u didn't invite me lor 🌞☀🌤,COSEM_v5_chunk_774.txt,53,SG,CH,M,2016,,,4
18MF02-5350-23SGCHM00-2013,The power some pictures have is pretty amazing,COSEM_v5_chunk_838.txt,23,SG,CH,M,2013,,,4
21DC09-9926-34SGCHFJP-2020,Walao we also got take grab rides leh... can be more transparent or not,COSEM_v5_chunk_1102.txt,34,SG,CH,F,2020,,,4
21DC53-560-18SGCHF0B-2017,eh need cfm first eh then i can judge whether i can go HAHAH,COSEM_v5_chunk_1341.txt,18,SG,CH,F,2017,,,4
21DC03-7264-23SGCHM0M-2018,Wah ps ic this week very hardworking leh,COSEM_v5_chunk_1068.txt,23,SG,CH,M,2018,,,4
17CF36-16130-22SGCHF00-2016,Wah I can't decide sia. Ya sia I only left 2,COSEM_v5_chunk_446.txt,22,SG,CH,F,2016,,,6
18CF42-8413-23SGCHF00-2016,Also quite poor now haha. I can probably only afford a meal,COSEM_v5_chunk_604.txt,23,SG,CH,F,2016,,,0
17CF07-12684-22SGCHM00-2016,yuefei your influence spreading fast sia ?? now people choosing sleep over meeting you for lunch leh HAHAHAAHA,COSEM_v5_chunk_62.txt,22,SG,CH,M,2016,,,4
17CF34-54818-21SGCHF00-2015,Nope. I checked ivle no indication of optional,COSEM_v5_chunk_415.txt,21,SG,CH,F,2015,,,0
18CF37-6196-21SGCHM00-2014,Eh shit ah if must wear nice nice then i die liao nothing nice in my wardrobe 😅😅😅,COSEM_v5_chunk_521.txt,21,SG,CH,M,2014,,,6
17CF34-51909-21SGCHF00-2014,Because it's just gonna get worse when open ho,COSEM_v5_chunk_412.txt,21,SG,CH,F,2014,,,0
17CM02-1056-21SGCHM00-2016,Serious meh? Then how you know so much about it?,COSEM_v5_chunk_448.txt,21,SG,CH,M,2016,,,4
18IF05-16498-53SGCHM00-2016,Alamak dun like dat Lah.... I have not played tennis for 5 years so jumping at this invite ....,COSEM_v5_chunk_825.txt,53,SG,CH,M,2016,,,4
21DC19-4679-20SGINFAR-2019,as in I juz know it’s to neutral gender cuz I took it frm last years’ rules and the rationale was tht lor,COSEM_v5_chunk_1156.txt,20,SG,IN,F,2019,,,4
18CF50-5013-21SGCHF00-2016,Eh what do you mean I got reply Hor last time HAHAHHA I modified my answer only now 😇,COSEM_v5_chunk_647.txt,21,SG,CH,F,2016,,,5
17CF34-2081-21SGCHF00-2012,Um learn transport in humans and plants too,COSEM_v5_chunk_362.txt,21,SG,CH,F,2012,,,0
18CF49-2168-20SGCHF00-2016,Wa sian I just missed 2 trains to clementi... Why so crowded 😭😭😭,COSEM_v5_chunk_638.txt,20,SG,CH,F,2016,,,5
18CF39-12319-25SGMAM00-2016,Dun leh Omnigul/M/CH/20 later your painted nail crack 😂😂😂,COSEM_v5_chunk_546.txt,25,SG,MA,M,2016,,,4
19CF03-10734-22SGCHF0D-2018,Cos they one group of six walk come find me then the first 4 just walked pass nvr see me then the last two that was lagging behind was like ‘eh isn’t she there why they just walk pass like that’,COSEM_v5_chunk_910.txt,22,SG,CH,F,2018,,,4
17CF08-11260-23ININM00-2015,Guys thank you so much for the surprise... Like I can see the amount of effort yall out in... So sweet of yall. And didn't have to spend so much money la... I feel bad. But thank you so much. Love yall😘😘😘,COSEM_v5_chunk_80.txt,23,IN,IN,M,2015,,,4
17CF36-9552-22SGCHF00-2015,TK/F/MMR-CH/22! Can send the photos here??,COSEM_v5_chunk_439.txt,22,SG,CH,F,2015,,,0
18CF39-8695-25SGMAM00-2016,ya lah Omnigul/M/CH/20 your leg very nice lah,COSEM_v5_chunk_543.txt,25,SG,MA,M,2016,,,4
21DC11-6191-19SGCHMTF-2018,The power ports at my platoon don’t work :(,COSEM_v5_chunk_1112.txt,19,SG,CH,M,2018,,,4
21DC14-541-27SGCHF0C-2021,HAHAHA We gonna take 40mins to reach there meh?!,COSEM_v5_chunk_1139.txt,27,SG,CH,F,2021,,,4
19CM03-5907-22SGCHFAT-2018,Eh yknow cause i midtern. Then cs2 cant clear sia. Clash with my cs1 4ks,COSEM_v5_chunk_959.txt,22,SG,CH,F,2018,,,4
18CF55-9350-22SGCHF00-2015,But no needles or whatever inside his eyes meh?!,COSEM_v5_chunk_717.txt,22,SG,CH,F,2015,,,4
18CF54-17123-19SGCHF00-2015,Ehh but seriously speaking really need run de sia I mean like cannot walk 😅😂,COSEM_v5_chunk_701.txt,19,SG,CH,F,2015,,,4
18CF54-22409-19SGCHF00-2015,Hahaha go home also super late sia😂 4 days camp gg. But if can try different dates bah😅,COSEM_v5_chunk_705.txt,19,SG,CH,F,2015,,,4
21DC20-19564-19SGCHFJO-2020,eh sorry hehe yall go ahead ok !! join yall next time HAVE FUNNNN 😇🤗,COSEM_v5_chunk_1188.txt,19,SG,CH,F,2020,,,5
18CF54-25604-21SGCHM00-2015,I talking to YALL as a friend not a businessman,COSEM_v5_chunk_706.txt,21,SG,CH,M,2015,,,0
19CF03-16436-43SGCHM00-2018,"Ya lor, haiz nvm lah I'll change it in due time",COSEM_v5_chunk_916.txt,43,SG,CH,M,2018,,,4
18CF39-20380-23SGCHF00-2017,Wah lucky sia you just mentioned it some more,COSEM_v5_chunk_552.txt,23,SG,CH,F,2017,,,4
18CF54-4319-19SGCIM00-2015,Walao dis type of thing wan plan oso the timing cannot be so zai one sia,COSEM_v5_chunk_688.txt,19,SG,CI,M,2015,,,4
21DC19-8878-21SGCHFCC-2019,like if you imagine this above the mahjong paper,COSEM_v5_chunk_1160.txt,21,SG,CH,F,2019,,,0
17CM02-17533-21SGCHM00-2016,Omg eh thanks guys for everything!! I really appreciate it!! The cake and card are both amazing!! ????????????,COSEM_v5_chunk_465.txt,21,SG,CH,M,2016,,,4
17CM02-5966-21SGCHM00-2016,Hahaha eh... I think no more afternoon Liao. Just BBQ at my place :),COSEM_v5_chunk_453.txt,21,SG,CH,M,2016,,,4
21DC09-2341-34SGCHFJP-2019,Waaa new version of star awards song sounds good wor,COSEM_v5_chunk_1095.txt,34,SG,CH,F,2019,,,4
17CF36-6874-22MMCHF00-2014,Ok ET/F/CH/22 take a quick power nap kayy😗😗,COSEM_v5_chunk_437.txt,22,MM,CH,F,2014,,,5
19SF01-15905-22SGINFSM-2018,ive been fixing my blogs the past few dyas,COSEM_v5_chunk_1024.txt,22,SG,IN,F,2018,,,0
21DX10-468-20SGCHFJT-2021,all the best fr u date tdy 🌈🌈 hoping u aren’t too nervous !! u r a super great person so jus b urself n dun sweat it YA 😆😆,COSEM_v5_chunk_1378.txt,20,SG,CH,F,2021,,,5
18CF49-4952-21SGCHF00-2016,eh omg D/F/CH/20 my other psych friends all got their mpe mods eh,COSEM_v5_chunk_641.txt,21,SG,CH,F,2016,,,4
18CF55-37378-22SGCHF00-2017,Film review is a genre i dont feel confident in writing,COSEM_v5_chunk_742.txt,22,SG,CH,F,2017,,,0
18CF54-17427-19SGCHF00-2015,HELLO AH poly50 10 ppl not running then me rs lt go run abit funny hor😂😂,COSEM_v5_chunk_701.txt,19,SG,CH,F,2015,,,4
21DC05-13029-23SGCHM0D-2020,mind u he lost his 1 yr old daughter when he was like 30,COSEM_v5_chunk_1085.txt,23,SG,CH,M,2020,,,0
18IF05-6371-53SGCHM00-2015,No lah...  Just do what I can... Still too Kay Poh lah...,COSEM_v5_chunk_818.txt,53,SG,CH,M,2015,,,4
19CM03-16516-21SGCHMKW-2018,But where you going with the car on Friday leh?,COSEM_v5_chunk_969.txt,21,SG,CH,M,2018,,,4
17CM05-3553-20SGCHM00-2016,Dji phantom like meh leh. Not say everybody want,COSEM_v5_chunk_480.txt,20,SG,CH,M,2016,,,4
17IF02-3279-21SGCHF00-2015,Eh serious lah they quite funny and nice to work with??,COSEM_v5_chunk_495.txt,21,SG,CH,F,2015,,,4
18CF39-2318-25SGMAM00-2016,I heard the power off sound with my controller too 😱,COSEM_v5_chunk_538.txt,25,SG,MA,M,2016,,,4
19CM03-21588-21SGCHMBL-2017,can we not post-co it's 3 hours of a<name omitted>seminar haha i think i cannot tahan sia,COSEM_v5_chunk_975.txt,21,SG,CH,M,2017,,,5
21DC03-2838-23SGCHM0M-2018,Just wait till I get a little taller okay?,COSEM_v5_chunk_1063.txt,23,SG,CH,M,2018,,,0
18CF51-393-21SGCHF00-2017,Dont want to go my other friends party and leave asap,COSEM_v5_chunk_660.txt,21,SG,CH,F,2017,,,0
18CF42-9358-25SGMAF00-2017,Weeeelll either you have a talk with her like how FF does woth her flaymates oooorrr tahan till you leave🤣🤣🤣🤣,COSEM_v5_chunk_605.txt,25,SG,MA,F,2017,,,5
19SF01-47604-20SGSIFNA-2018,btw have u listened to bangtans love myself song,COSEM_v5_chunk_1056.txt,20,SG,SI,F,2018,,,4
19SF01-19777-22SGSIFDW-2018,"eh she got arrested, then paraded throughout my floor sia",COSEM_v5_chunk_1028.txt,22,SG,SI,F,2018,,,4
19SF01-1800-22SGINFSM-2018,"there's a bit of their new song cant sleep love, sounds rly good",COSEM_v5_chunk_1010.txt,22,SG,IN,F,2018,,,5
18CF39-19388-21SGMAM00-2017,Wah Osiris/M/I/25 doesn't even recognise me sia,COSEM_v5_chunk_551.txt,21,SG,MA,M,2017,,,4
21DC05-14619-23SGCHM0D-2020,<name omitted> cn help me wif the wallet thing ltr,COSEM_v5_chunk_1087.txt,23,SG,CH,M,2020,,,0
18CF39-13915-25SGMAM00-2016,"Btw tat what did u mean by ""Aksis/M/CH/19 too?"" Lol he dont have headset meh? I thought he have",COSEM_v5_chunk_547.txt,25,SG,MA,M,2016,,,4
19CF03-16739-43SGCHM00-2018,1.5L car leh you won't get used to the power,COSEM_v5_chunk_916.txt,43,SG,CH,M,2018,,,5
21DC27-123-21SGCHFKC-2017,"eh so means i get milk tea right (u owe me from prelims ✌🏻) i want large gong cha milk tea w golden pearl :,) u can go queue 1.5h at paya",COSEM_v5_chunk_1204.txt,21,SG,CH,F,2017,,,4
21DC38-9681-23SGCHMAA-2020,Eh sorry guys I overslept gonna be late but my friend Alston is there le 😬😬,COSEM_v5_chunk_1298.txt,23,SG,CH,M,2020,,,4
17CF34-28028-20SGCHF00-2013,I got angry  turned the tap on too hard  and i,COSEM_v5_chunk_388.txt,20,SG,CH,F,2013,,,0
19CM02-645-21SGCHF00-2016,eh the baby food is not that bad hor hahahaha,COSEM_v5_chunk_952.txt,21,SG,CH,F,2016,,,5
17IF02-3052-23SGCHM00-2015,From one of my friend! If yall interested can just lemme know,COSEM_v5_chunk_494.txt,23,SG,CH,M,2015,,,0
17IF02-4653-21SGCHF00-2016,"EH EH the editor in chief edited that ""RIGHT MINDED FRIENDS""",COSEM_v5_chunk_496.txt,21,SG,CH,F,2016,,,4
17CM02-5407-21SGCHM00-2016,Eh this idea damn familiar sia who tell u one?,COSEM_v5_chunk_453.txt,21,SG,CH,M,2016,,,4
19SF01-39852-22SGINFSM-2018,Wah the past few days been transferring ppl money like siao broke af HAHAAHHA,COSEM_v5_chunk_1048.txt,22,SG,IN,F,2018,,,5
17CF22-318-21SGMAM00-2016,‬: Eh meet me‬ Outside eh guys hahah smoke,COSEM_v5_chunk_298.txt,21,SG,MA,M,2016,,,6
18OF02-1836-24SGCHM00-2016,Eh AC/F/SE/21! You said you plans full Liao! *no time for us* 🙄,COSEM_v5_chunk_871.txt,24,SG,CH,M,2016,,,5
19SF01-28532-22SGINFSM-2018,ur damn lucky leh ur hair is not v frizzy / volume in the right places 👍🏾👍🏾👍🏾,COSEM_v5_chunk_1036.txt,22,SG,IN,F,2018,,,4
17CF34-19095-21SGCHF00-2013,I think I more siao lor from Duncan to Ben the,COSEM_v5_chunk_379.txt,21,SG,CH,F,2013,,,5
18CF37-3627-21SGCHM00-2014,Eh how come no posts of ur fav bowl of rice noodles one...,COSEM_v5_chunk_519.txt,21,SG,CH,M,2014,,,4
21DC46-663-21SGCHF0J-2019,that’s me when I see your photos on ig eh 😂,COSEM_v5_chunk_1317.txt,21,SG,CH,F,2019,,,4
18CF50-286-21SGCHM00-2016,You all just state the dates that you guys will be available? State whether free for lunch,COSEM_v5_chunk_642.txt,21,SG,CH,M,2016,,,0
18CF49-694-21SGCHF00-2016,I think SS and breadth mods are for previous batches,COSEM_v5_chunk_637.txt,21,SG,CH,F,2016,,,0
18CF36-1558-19SGCHF00-2016,Thanks friends for cmg today !!!!!!! Y'all are awesome!!!! 🙆🏻🙆🏻🙆🏻🙆🏻🙆🏻,COSEM_v5_chunk_513.txt,19,SG,CH,F,2016,,,4
18CF41-14242-22SGCHM00-2017,For me eg A/M/CH/23 told me exchange very hard to clear econs mods,COSEM_v5_chunk_576.txt,22,SG,CH,M,2017,,,0
19CF10-2122-21SGCHF0B-2018,I can meet u at the station if u want hahahha,COSEM_v5_chunk_936.txt,21,SG,CH,F,2018,,,0
21DC20-17508-22SGCHMDT-2019,GOOD JOB YT/M/CH/21 and VT/F/CH/20 YOUR APPEARANCES AND PERFORMANCES FKING SIK 🔥🔥🔥🔥 Rest well okie y’all!!,COSEM_v5_chunk_1186.txt,22,SG,CH,M,2019,,,4
21DC20-19371-19‬SGCHFND-2019,shankiew for the flower LZ/F/CH/19LZ/F/CH/19 ♥️🥰 U R DA BESTT LAH😘💖‬‬‬‬‬‬‬‬‬‬,COSEM_v5_chunk_1188.txt,,,,,2019,,,4
18MF02-7781-23SGINF00-2014,What?? Eh you guys applied in hopes of getting eh. Just accept. I dont mind! Im sure the rest dont too. –,COSEM_v5_chunk_840.txt,23,SG,IN,F,2014,,,6
18CF55-691-22SGCHF00-2015,Eh but i personally wouldnt like it if ppl stole my ic leh,COSEM_v5_chunk_708.txt,22,SG,CH,F,2015,,,4
19CF12-1323-18SGCHFYS-2017,eh u all play floorball then i come (っ˘ڡ˘ς),COSEM_v5_chunk_945.txt,18,SG,CH,F,2017,,,4
21DC01-505-20SGCHF0C-2019,there are also the flat ones but those don't fit,COSEM_v5_chunk_1059.txt,20,SG,CH,F,2019,,,0
21DC28-224-21SGCHF00-2019,"Are y'all free for a call this Sunday? Night, maybe? (cos PY would have met with the design people then). If y'all want another day of this week also can.",COSEM_v5_chunk_1212.txt,21,SG,CH,F,2019,,,0
